Result Date,char/sec,char/3min,average_speed(char/3min)
2025/12/09 21:08:10,1.462837837837838,263.31081081081084,263.31081081081084
2025/12/09 21:08:56,1.5192982456140351,273.4736842105263,268.39224751066854
2025/12/09 21:15:18,1.4889589905362777,268.01261829653,268.26570443928904
2025/12/09 21:21:16,1.6173285198555956,291.1191335740072,273.9790617229686
2025/12/10 16:52:34,1.3079268292682926,235.42682926829266,266.2686152320334
2025/12/10 16:53:04,1.2352941176470589,222.3529411764706,258.94933622277296
2025/12/10 16:53:28,1.3423799582463465,241.62839248434236,256.47491568871146
2025/12/10 16:53:47,1.4911660777385158,268.40989399293284,257.9667879767391
2025/12/10 17:13:09,1.521472392638037,273.86503067484665,259.7332593876399
